date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:17	16471/16471	---M--	200	added ('OK')	text/css	etag:%224057-60abfee407005%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from http://localhost/spiritfx/)
15:03:17	11530/11530	---M--	200	added ('OK')	text/css	etag:%222d0a-60abfeccd4932%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.7.7	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/css/frontend-lite.minac9e.css	(from http://localhost/spiritfx/)
15:03:18	39603/39603	---M--	200	added ('OK')	text/css	etag:%229ab3-60ac00b907037%22	http://localhost/spiritfx/wp-content/uploads/elementor/css/global.css?ver=1700669804	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/elementor/css/globald1a9.css	(from http://localhost/spiritfx/)
15:03:19	20049/20049	---M--	200	added ('OK')	text/css	etag:%224e51-611592ddff5f6%22	http://localhost/spiritfx/wp-content/uploads/elementor/css/post-21.css?ver=1707924579	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/elementor/css/post-21d3ec.css	(from http://localhost/spiritfx/)
15:03:20	5770/5770	---M--	200	added ('OK')	text/css	etag:%22168a-60ac2c053a77c%22	http://localhost/spiritfx/wp-content/uploads/elementor/css/post-10.css?ver=1700681426	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/elementor/css/post-107f66.css	(from http://localhost/spiritfx/)
15:03:20	9635/9635	---M--	200	added ('OK')	text/css	etag:%2225a3-6115927d10690%22	http://localhost/spiritfx/wp-content/uploads/elementor/css/post-72.css?ver=1707924478	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/elementor/css/post-720318.css	(from http://localhost/spiritfx/)
15:03:20	57912/57912	---M--	200	added ('OK')	text/css	etag:%22e238-60abfee3ec322%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from http://localhost/spiritfx/)
15:03:22	669/669	---M--	200	added ('OK')	text/css	etag:%2229d-60abfee3ed2b7%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from http://localhost/spiritfx/)
15:03:22	677/677	---M--	200	added ('OK')	text/css	etag:%222a5-60abfee3ecaec%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from http://localhost/spiritfx/)
15:03:24	13577/13577	---M--	200	added ('OK')	application/javascript	etag:%223509-5fdb1cc689d00%22	http://localhost/spiritfx/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://localhost/spiritfx/)
15:03:25	816/816	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2022:03:24%20GMT	http://localhost/spiritfx/xmlrpc.php?rsd	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/xmlrpc0db0.php	(from http://localhost/spiritfx/)
15:03:26	2011/2011	---M--	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2022:03:25%20GMT	http://localhost/spiritfx/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fspiritfx%2F	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-json/oembed/1.0/embed6c17.json	(from http://localhost/spiritfx/)
15:03:27	2154/2154	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2022:03:26%20GMT	http://localhost/spiritfx/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fspiritfx%2F&format=xml	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-json/oembed/1.0/embed5ad3	(from http://localhost/spiritfx/)
15:03:28	87553/87553	---M--	200	added ('OK')	application/javascript	etag:%2215601-60404b176d800%22	http://localhost/spiritfx/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-includes/js/jquery/jquery.minf43b.js	(from http://localhost/spiritfx/)
15:03:29	29401/29401	---M--	200	added ('OK')	text/css	etag:%2272d9-60abfecce9411%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from http://localhost/spiritfx/)
15:03:30	13764/13764	---M--	200	added ('OK')	image/png	etag:%2235c4-60ac00e5ecfab%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Main-Logo.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Main-Logo.png	(from http://localhost/spiritfx/)
15:03:30	9921/9921	---M--	200	added ('OK')	text/css	etag:%2226c1-60abfee378006%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from http://localhost/spiritfx/)
15:03:30	35232/35232	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2022:03:22%20GMT	http://localhost/spiritfx/wp-json/wp/v2/pages/21	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-json/wp/v2/pages/21.json	(from http://localhost/spiritfx/)
15:03:33	19004/19004	---M--	200	added ('OK')	image/png	etag:%224a3c-60ac2be34a202%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Featured-In.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Featured-In.png	(from http://localhost/spiritfx/)
15:03:54	201900/201900	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2022:03:23%20GMT	http://localhost/spiritfx/wp-json/	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-json/index.html	(from http://localhost/spiritfx/)
15:04:13	248598/248598	---M--	200	added ('OK')	image/png	etag:%223cb16-60ae8ce5dc428%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-48-2.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-48-2.png	(from http://localhost/spiritfx/)
15:04:43	302206/302206	---M--	200	added ('OK')	image/png	etag:%2249c7e-60ae8d7891d04%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-49-1.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-49-1.png	(from http://localhost/spiritfx/)
15:04:50	498159/498159	---M--	200	added ('OK')	image/png	etag:%22799ef-60ac0e7adf7e1%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-16.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-16.png	(from http://localhost/spiritfx/)
15:04:53	512103/512103	---M--	200	added ('OK')	image/png	etag:%227d067-60ac2f30eb04c%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-49.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-49.png	(from http://localhost/spiritfx/)
15:04:53	247553/247553	---M--	200	added ('OK')	image/png	etag:%223c701-60ae8da3b0dff%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-50.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-50.png	(from http://localhost/spiritfx/)
15:05:21	187130/187130	---M--	200	added ('OK')	image/png	etag:%222dafa-60ae9ab9c3059%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-48-3-1.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-48-3-1.png	(from http://localhost/spiritfx/)
15:05:21	237512/237512	---M--	200	added ('OK')	image/png	etag:%2239fc8-60ae8dc2c276e%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-51.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-51.png	(from http://localhost/spiritfx/)
15:05:22	18468/18468	---M--	200	added ('OK')	text/css	etag:%224824-60abfee3de453%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.17.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/animations/animations.min8864.css	(from http://localhost/spiritfx/)
15:05:23	46548/46548	---MC-	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2022:05:22%20GMT	http://localhost/spiritfx/wp-content/themes/designocracy-child/custom.js?ver=7139	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/themes/designocracy-child/customed8a.js	(from http://localhost/spiritfx/)
15:05:24	3164/3164	---M--	200	added ('OK')	application/javascript	etag:%22c5c-60abff319240a%22	http://localhost/spiritfx/wp-content/themes/designocracy/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/themes/designocracy/assets/js/hello-frontend.min8a54.js	(from http://localhost/spiritfx/)
15:05:26	197300/197300	---M--	200	added ('OK')	image/png	etag:%22302b4-60ae9b3dd5be6%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-49-2.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-49-2.png	(from http://localhost/spiritfx/)
15:05:27	5184/5184	---M--	200	added ('OK')	application/javascript	etag:%221440-60abfecd1a0af%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.7.7	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.minac9e.js	(from http://localhost/spiritfx/)
15:05:28	4997/4997	---M--	200	added ('OK')	application/javascript	etag:%221385-60abfee3dca64%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.17.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/js/webpack.runtime.min8864.js	(from http://localhost/spiritfx/)
15:05:28	208003/208003	---M--	200	added ('OK')	image/png	etag:%2232c83-60ae9b6e66464%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-50-1.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-50-1.png	(from http://localhost/spiritfx/)
15:05:28	25202/25202	---M--	200	added ('OK')	application/javascript	etag:%226272-60abfecd251bc%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from http://localhost/spiritfx/)
15:05:29	4776/4776	---M--	200	added ('OK')	application/javascript	etag:%2212a8-623551af94500%22	http://localhost/spiritfx/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-includes/js/dist/hooks.min4fdd.js	(from http://localhost/spiritfx/)
15:05:30	9141/9141	---M--	200	added ('OK')	application/javascript	etag:%2223b5-611752b537700%22	http://localhost/spiritfx/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-includes/js/dist/i18n.minc33c.js	(from http://localhost/spiritfx/)
15:05:32	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-60abfee40c3e1%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/spiritfx/)
15:05:32	21417/21417	---M--	200	added ('OK')	application/javascript	etag:%2253a9-60abfecd0359b%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.7.7	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/frontend.minac9e.js	(from http://localhost/spiritfx/)
15:05:36	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2253d8-62d8342dcdb80%22	http://localhost/spiritfx/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-includes/js/jquery/ui/core.minb37e.js	(from http://localhost/spiritfx/)
15:05:37	60151/60151	---M--	200	added ('OK')	application/javascript	etag:%22eaf7-60abfee3b64c6%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.17.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/js/frontend-modules.min8864.js	(from http://localhost/spiritfx/)
15:05:39	40436/40436	---M--	200	added ('OK')	application/javascript	etag:%229df4-60abfee3b5086%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.17.3	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/js/frontend.min8864.js	(from http://localhost/spiritfx/)
15:05:40	24382/24382	---M--	200	added ('OK')	application/javascript	etag:%225f3e-60abfecd003e1%22	http://localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.7.7	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor-pro/assets/js/elements-handlers.minac9e.js	(from http://localhost/spiritfx/)
15:05:53	201568/201568	---M--	200	added ('OK')	image/png	etag:%2231360-60ae9ba256700%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-51-1.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-51-1.png	(from http://localhost/spiritfx/)
15:05:55	94720/94720	---M--	200	added ('OK')	font/woff2	etag:%2217200-60abfee3e6778%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.23.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff2	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:05:55	322806/322806	---M--	200	added ('OK')	image/svg+xml	etag:%224ecf6-60abfee3e20de%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.23.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.svg	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:06:00	116044/116044	---M--	200	added ('OK')	font/woff	etag:%221c54c-60abfee3e61e0%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.23.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.woff	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:06:02	9423/9423	---M--	200	added ('OK')	image/png	etag:%2224cf-60ac2dd5f6f9f%22	http://localhost/spiritfx/wp-content/uploads/2023/11/About-us-About-us-About-us-About-us.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/About-us-About-us-About-us-About-us.png	(from http://localhost/spiritfx/wp-content/uploads/elementor/css/post-21.css?ver=1707924579)
15:06:13	214608/214608	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2234650-60abfee3e20de%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.23.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.eot	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:06:26	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-60abfee400caa%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:06:29	214448/214448	---M--	200	added ('OK')	font/ttf	etag:%22345b0-60abfee3e5de2%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.23.0	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons9506.ttf	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.23.0)
15:06:35	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-60abfee3fd70f%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:06:45	101652/101652	---M--	200	added ('OK')	font/woff	etag:%2218d14-60abfee4008c5%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:06:46	918991/918991	---M--	200	added ('OK')	image/svg+xml	etag:%22e05cf-60abfee3ff54a%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:06:53	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-60abfee3fb3fe%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:06:59	34034/34034	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2284f2-60abfee3fb3fe%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:07:01	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2231916-60abfee3fd70f%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:07:01	13276/13276	---M--	200	added ('OK')	font/woff2	etag:%2233dc-60abfee3fcb5f%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:07:03	16276/16276	---M--	200	added ('OK')	font/woff	etag:%223f94-60abfee3fc778%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:07:03	144714/144714	---M--	200	added ('OK')	image/svg+xml	etag:%222354a-60abfee3fbbc9%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:07:06	33736/33736	---M--	200	added ('OK')	font/ttf	etag:%2283c8-60abfee3fc394%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
15:07:07	202744/202744	---M--	200	added ('OK')	font/ttf	etag:%22317f8-60abfee4000fa%22	http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from http://localhost/spiritfx/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
15:07:28	963931/963931	---M--	200	added ('OK')	image/png	etag:%22eb55b-60ac0ce0478f4%22	http://localhost/spiritfx/wp-content/uploads/2023/11/Group-48.png	C:/My%20Web%20Sites/spiritfx/localhost/spiritfx/wp-content/uploads/2023/11/Group-48.png	(from http://localhost/spiritfx/wp-content/uploads/elementor/css/post-21.css?ver=1707924579)
