date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:39:30	13577/13577	---M--	200	added ('OK')	application/javascript	etag:%223509-5fdb1cc689d00%22	http://localhost/the%20art%20creatives/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://localhost/the%20art%20creatives/)
12:39:34	87553/87553	---M--	200	added ('OK')	application/javascript	etag:%2215601-60404b176d800%22	http://localhost/the%20art%20creatives/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/jquery/jquery.minf43b.js	(from http://localhost/the%20art%20creatives/)
12:39:35	904/904	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2019:39:33%20GMT	http://localhost/the%20art%20creatives/xmlrpc.php?rsd	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/xmlrpc0db0.php	(from http://localhost/the%20art%20creatives/)
12:39:36	2074/2074	---M--	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2019:39:34%20GMT	http://localhost/the%20art%20creatives/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fthe%2520art%2520creatives%2F	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/index.php/wp-json/oembed/1.0/embed65e2.json	(from http://localhost/the%20art%20creatives/)
12:39:37	2216/2216	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2019:39:36%20GMT	http://localhost/the%20art%20creatives/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fthe%2520art%2520creatives%2F&format=xml	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/index.php/wp-json/oembed/1.0/embed8cf4	(from http://localhost/the%20art%20creatives/)
12:39:38	26923/26923	---M--	200	added ('OK')	text/css	etag:%22692b-61bbacc065420%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from http://localhost/the%20art%20creatives/)
12:39:38	6668/6668	---M--	200	added ('OK')	image/png	etag:%221a0c-61b557ce65054%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/horizontal-transparent-small-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/horizontal-transparent-small-1.png	(from http://localhost/the%20art%20creatives/)
12:39:49	113188/113188	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2019:39:29%20GMT	http://localhost/the%20art%20creatives/index.php/wp-json/wp/v2/pages/24	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/index.php/wp-json/wp/v2/pages/24.json	(from http://localhost/the%20art%20creatives/)
12:40:02	210563/210563	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2019:39:29%20GMT	http://localhost/the%20art%20creatives/index.php/wp-json/	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/index.php/wp-json/index.html	(from http://localhost/the%20art%20creatives/)
12:40:03	156872/156872	---M--	200	added ('OK')	image/png	etag:%22264c8-61b57fc8d0a62%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Group-89.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Group-89.png	(from http://localhost/the%20art%20creatives/)
12:40:03	20148/20148	---M--	200	added ('OK')	text/css	etag:%224eb4-61bbacc060dee%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min.css	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-loop-builder.min.css	(from http://localhost/the%20art%20creatives/)
12:40:12	204756/204756	---M--	200	added ('OK')	image/png	etag:%2231fd4-61b57fea71032%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-3-2.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-3-2.png	(from http://localhost/the%20art%20creatives/)
12:40:12	33030/33030	---M--	200	added ('OK')	text/css	etag:%228106-61bbacc05f139%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/css/widget-carousel.min.css	(from http://localhost/the%20art%20creatives/)
12:40:14	1975/1975	---M--	200	added ('OK')	image/png	etag:%227b7-61be56a10e905%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-14.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-14.png	(from http://localhost/the%20art%20creatives/)
12:40:14	2283/2283	---M--	200	added ('OK')	image/png	etag:%228eb-61be56d46706b%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-15.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-15.png	(from http://localhost/the%20art%20creatives/)
12:40:15	2821/2821	---M--	200	added ('OK')	image/png	etag:%22b05-61be56e24a31e%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-16.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-16.png	(from http://localhost/the%20art%20creatives/)
12:40:16	158010/158010	---M--	200	added ('OK')	image/png	etag:%222693a-61b58152357d8%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-4-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-4-1.png	(from http://localhost/the%20art%20creatives/)
12:40:16	1975/1975	---M--	200	added ('OK')	image/png	etag:%227b7-61be56f6dde75%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-17.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-17.png	(from http://localhost/the%20art%20creatives/)
12:40:16	2283/2283	---M--	200	added ('OK')	image/png	etag:%228eb-61be57032ca33%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-18.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-18.png	(from http://localhost/the%20art%20creatives/)
12:40:16	1358/1358	---M--	200	added ('OK')	image/png	etag:%2254e-61be570e2b12c%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-19.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Mask-group-19.png	(from http://localhost/the%20art%20creatives/)
12:40:35	200250/200250	---M--	200	added ('OK')	image/png	etag:%2230e3a-61b581c1b5d67%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-5-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Frame-5-1.png	(from http://localhost/the%20art%20creatives/)
12:40:41	232850/232850	---M--	200	added ('OK')	image/png	etag:%2238d92-61be55463c806%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/testmonail-img.png-2.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/testmonail-img.png-2.png	(from http://localhost/the%20art%20creatives/)
12:40:42	162242/162242	---M--	200	added ('OK')	image/png	etag:%22279c2-61be5896b6492%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-5-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-5-1.png	(from http://localhost/the%20art%20creatives/)
12:40:44	171215/171215	---M--	200	added ('OK')	image/png	etag:%2229ccf-61be5898749d8%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-6-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-6-1.png	(from http://localhost/the%20art%20creatives/)
12:40:58	144333/144333	---M--	200	added ('OK')	image/png	etag:%22233cd-61be5899dcac2%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-7-2-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-7-2-1.png	(from http://localhost/the%20art%20creatives/)
12:41:01	120949/120949	---M--	200	added ('OK')	image/png	etag:%221d875-61be589b512f7%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-8-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-8-1.png	(from http://localhost/the%20art%20creatives/)
12:41:03	129627/129627	---M--	200	added ('OK')	image/png	etag:%221fa5b-61be589cd5bbd%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-9-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-9-1.png	(from http://localhost/the%20art%20creatives/)
12:41:05	127335/127335	---M--	200	added ('OK')	image/png	etag:%221f167-61be58a057f81%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-10-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-10-1.png	(from http://localhost/the%20art%20creatives/)
12:41:20	118156/118156	---M--	200	added ('OK')	image/png	etag:%221cd8c-61be58a489be6%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-12-2.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-12-2.png	(from http://localhost/the%20art%20creatives/)
12:41:22	147083/147083	---M--	200	added ('OK')	image/png	etag:%2223e8b-61be58a1d1e37%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-11-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-11-1.png	(from http://localhost/the%20art%20creatives/)
12:41:23	111706/111706	---M--	200	added ('OK')	image/png	etag:%221b45a-61be58a7e3688%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-14-1-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-14-1-1.png	(from http://localhost/the%20art%20creatives/)
12:41:29	156537/156537	---M--	200	added ('OK')	image/png	etag:%2226379-61be58a623853%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-13-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-13-1.png	(from http://localhost/the%20art%20creatives/)
12:41:42	113736/113736	---M--	200	added ('OK')	image/jpeg	etag:%221bc48-61be5b91f5334%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Capture22111.jpg	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Capture22111.jpg	(from http://localhost/the%20art%20creatives/)
12:41:44	136072/136072	---M--	200	added ('OK')	image/png	etag:%2221388-61be58aab85ad%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-16-1-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-16-1-1.png	(from http://localhost/the%20art%20creatives/)
12:41:45	153407/153407	---M--	200	added ('OK')	image/png	etag:%222573f-61be58a959f17%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-15-2-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-15-2-1.png	(from http://localhost/the%20art%20creatives/)
12:41:46	5529/5529	---M--	200	added ('OK')	image/png	etag:%221599-61be7344cb23f%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/horizontal-transparent-small-1-1-1.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/horizontal-transparent-small-1-1-1.png	(from http://localhost/the%20art%20creatives/)
12:41:46	9929/9929	---M--	200	added ('OK')	text/css	etag:%2226c9-61bbaa5642791%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from http://localhost/the%20art%20creatives/)
12:41:47	296/296	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Apr%202025%2019:41:46%20GMT	http://localhost/the%20art%20creatives/wp-content/themes/designocracy-child/custom.js?ver=8397	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/themes/designocracy-child/custom0533.js	(from http://localhost/the%20art%20creatives/)
12:41:47	3164/3164	---M--	200	added ('OK')	application/javascript	etag:%22c5c-61b5567bb4f3b%22	http://localhost/the%20art%20creatives/wp-content/themes/designocracy/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/themes/designocracy/assets/js/hello-frontend.min8a54.js	(from http://localhost/the%20art%20creatives/)
12:41:51	24109/24109	---M--	200	added ('OK')	application/javascript	etag:%225e2d-61bbacc0b2369%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.2.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min1576.js	(from http://localhost/the%20art%20creatives/)
12:41:52	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%22709-61bbaa574b9df%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://localhost/the%20art%20creatives/)
12:41:52	145231/145231	---M--	200	added ('OK')	image/jpeg	etag:%222374f-61be5c028a682%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Capture.jpg	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Capture.jpg	(from http://localhost/the%20art%20creatives/)
12:41:53	5520/5520	---M--	200	added ('OK')	application/javascript	etag:%221590-602af9b29bc80%22	http://localhost/the%20art%20creatives/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/imagesloaded.minbb93.js	(from http://localhost/the%20art%20creatives/)
12:41:53	5881/5881	---M--	200	added ('OK')	application/javascript	etag:%2216f9-61bbacc0a1f14%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.22.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min4d52.js	(from http://localhost/the%20art%20creatives/)
12:41:54	4997/4997	---M--	200	added ('OK')	application/javascript	etag:%221385-61bbaa570866b%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.22.2	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/webpack.runtime.minb5c8.js	(from http://localhost/the%20art%20creatives/)
12:41:55	4776/4776	---M--	200	added ('OK')	application/javascript	etag:%2212a8-623551af94500%22	http://localhost/the%20art%20creatives/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/dist/hooks.min4fdd.js	(from http://localhost/the%20art%20creatives/)
12:41:57	9141/9141	---M--	200	added ('OK')	application/javascript	etag:%2223b5-611752b537700%22	http://localhost/the%20art%20creatives/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/dist/i18n.minc33c.js	(from http://localhost/the%20art%20creatives/)
12:42:01	25050/25050	---M--	200	added ('OK')	application/javascript	etag:%2261da-61bbacc07ea3f%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.22.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/frontend.min4d52.js	(from http://localhost/the%20art%20creatives/)
12:42:03	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-61bbaa5759abe%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/the%20art%20creatives/)
12:42:04	67411/67411	---M--	200	added ('OK')	application/javascript	etag:%2210753-61bbaa56c56e5%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.22.2	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/frontend-modules.minb5c8.js	(from http://localhost/the%20art%20creatives/)
12:42:07	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2253d8-62d8342dcdb80%22	http://localhost/the%20art%20creatives/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-includes/js/jquery/ui/core.minb37e.js	(from http://localhost/the%20art%20creatives/)
12:42:11	40254/40254	---M--	200	added ('OK')	application/javascript	etag:%229d3e-61bbaa56c3e45%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.22.2	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor/assets/js/frontend.minb5c8.js	(from http://localhost/the%20art%20creatives/)
12:42:14	41573/41573	---M--	200	added ('OK')	application/javascript	etag:%22a265-61bbacc07c05d%22	http://localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.22.1	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min4d52.js	(from http://localhost/the%20art%20creatives/)
12:42:33	319910/319910	---M--	200	added ('OK')	image/png	etag:%224e1a6-61be6cc7e560c%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Ellipse-21.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Ellipse-21.png	(from http://localhost/the%20art%20creatives/)
12:44:36	1328047/1328047	---M--	200	added ('OK')	image/png	etag:%221443af-61be6e65da411%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-3.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-3.png	(from http://localhost/the%20art%20creatives/)
12:46:02	2201915/2201915	---M--	200	added ('OK')	image/png	etag:%2221993b-61be0f9c84c48%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-4-2.png	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-4-2.png	(from http://localhost/the%20art%20creatives/wp-content/uploads/elementor/css/post-24.css?ver=1739346470)
12:46:58	3577731/3577731	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22369783-61b55c7749d6e%22	http://localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-2_page-0001.jpg	C:/My%20Web%20Sites/theartcreatives/localhost/the%20art%20creatives/wp-content/uploads/2024/06/Rectangle-2_page-0001.jpg	(from http://localhost/the%20art%20creatives/wp-content/uploads/elementor/css/post-24.css?ver=1739346470)
