date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:26:54	13577/13577	---M--	200	added ('OK')	application/javascript	etag:%223509-5fdb1cc689d00%22	http://localhost/bianckes/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-includes/js/jquery/jquery-migrate.min5589.js	(from http://localhost/bianckes/)
13:26:56	826/826	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2020:26:55%20GMT	http://localhost/bianckes/xmlrpc.php?rsd	C:/My%20Web%20Sites/bianckes/localhost/bianckes/xmlrpc0db0.php	(from http://localhost/bianckes/)
13:26:57	2022/2022	---M--	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2020:26:56%20GMT	http://localhost/bianckes/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fbianckes%2F	C:/My%20Web%20Sites/bianckes/localhost/bianckes/index.php/wp-json/oembed/1.0/embedda7e.json	(from http://localhost/bianckes/)
13:26:58	2164/2164	---M--	200	added ('OK')	text/xml	date:Fri,%2025%20Apr%202025%2020:26:57%20GMT	http://localhost/bianckes/index.php/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%2Fbianckes%2F&format=xml	C:/My%20Web%20Sites/bianckes/localhost/bianckes/index.php/wp-json/oembed/1.0/embedfcc5	(from http://localhost/bianckes/)
13:26:59	29401/29401	---M--	200	added ('OK')	text/css	etag:%2272d9-6164d4132da10%22	http://localhost/bianckes/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor-pro/assets/css/widget-nav-menu.min.css	(from http://localhost/bianckes/)
13:27:03	87553/87553	---M--	200	added ('OK')	application/javascript	etag:%2215601-60404b176d800%22	http://localhost/bianckes/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-includes/js/jquery/jquery.minf43b.js	(from http://localhost/bianckes/)
13:27:04	55249/55249	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2020:26:53%20GMT	http://localhost/bianckes/index.php/wp-json/wp/v2/pages/21	C:/My%20Web%20Sites/bianckes/localhost/bianckes/index.php/wp-json/wp/v2/pages/21.json	(from http://localhost/bianckes/)
13:27:07	48057/48057	---M--	200	added ('OK')	image/png	etag:%22bbb9-6164dbe524e8f%22	http://localhost/bianckes/wp-content/uploads/2024/04/Bianckes-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Bianckes-1.png	(from http://localhost/bianckes/)
13:27:19	93753/93753	---M--	200	added ('OK')	image/png	etag:%2216e39-6164e2b26daf5%22	http://localhost/bianckes/wp-content/uploads/2024/04/unsplash_83FN4F75NUw.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unsplash_83FN4F75NUw.png	(from http://localhost/bianckes/)
13:27:21	108399/108399	---M--	200	added ('OK')	image/png	etag:%221a76f-6164e1dc7df81%22	http://localhost/bianckes/wp-content/uploads/2024/04/Rectangle-4-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Rectangle-4-1.png	(from http://localhost/bianckes/)
13:27:24	24954/24954	---M--	200	added ('OK')	image/png	etag:%22617a-6164f4f3c901e%22	http://localhost/bianckes/wp-content/uploads/2024/04/top.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/top.png	(from http://localhost/bianckes/)
13:27:26	11154/11154	---M--	200	added ('OK')	image/png	etag:%222b92-6164f88a6ecb0%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-19-2.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-19-2.png	(from http://localhost/bianckes/)
13:27:26	142/142	---M--	200	added ('OK')	image/png	etag:%228e-6164fb081d66f%22	http://localhost/bianckes/wp-content/uploads/2024/04/Line-3-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Line-3-1.png	(from http://localhost/bianckes/)
13:27:26	203648/203648	---MC-	200	added ('OK')	application/json	date:Fri,%2025%20Apr%202025%2020:26:53%20GMT	http://localhost/bianckes/index.php/wp-json/	C:/My%20Web%20Sites/bianckes/localhost/bianckes/index.php/wp-json/index.html	(from http://localhost/bianckes/)
13:27:27	2410/2410	---M--	200	added ('OK')	image/png	etag:%2296a-6164fa24dded9%22	http://localhost/bianckes/wp-content/uploads/2024/04/vision-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/vision-1.png	(from http://localhost/bianckes/)
13:27:27	4805/4805	---M--	200	added ('OK')	image/png	etag:%2212c5-6164e873c96a8%22	http://localhost/bianckes/wp-content/uploads/2024/04/target-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/target-1.png	(from http://localhost/bianckes/)
13:27:29	6894/6894	---M--	200	added ('OK')	image/png	etag:%221aee-616629f02b352%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-19-3.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-19-3.png	(from http://localhost/bianckes/)
13:27:32	31386/31386	---M--	200	added ('OK')	image/png	etag:%227a9a-6164fbdc0b938%22	http://localhost/bianckes/wp-content/uploads/2024/04/bottom.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/bottom.png	(from http://localhost/bianckes/)
13:27:48	98512/98512	---M--	200	added ('OK')	image/png	etag:%22180d0-6167480cb1d34%22	http://localhost/bianckes/wp-content/uploads/2024/04/unnamed-4-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unnamed-4-1.png	(from http://localhost/bianckes/)
13:29:17	544033/544033	---M--	200	added ('OK')	image/png	etag:%2284d21-61674aea09123%22	http://localhost/bianckes/wp-content/uploads/2024/04/pngwing-3.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/pngwing-3.png	(from http://localhost/bianckes/)
13:29:25	714676/714676	---M--	200	added ('OK')	image/png	etag:%22ae7b4-61662c8253c62%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-25.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-25.png	(from http://localhost/bianckes/)
13:29:26	6349/6349	---M--	200	added ('OK')	image/png	etag:%2218cd-61674df9c81e5%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-19-4.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-19-4.png	(from http://localhost/bianckes/)
13:29:33	44973/44973	---M--	200	added ('OK')	image/png	etag:%22afad-61674e5f6c8af%22	http://localhost/bianckes/wp-content/uploads/2024/04/unnamed-4-2.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unnamed-4-2.png	(from http://localhost/bianckes/)
13:29:41	869149/869149	---M--	200	added ('OK')	image/png	etag:%22d431d-6164faa06f47a%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-34-1-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-34-1-1.png	(from http://localhost/bianckes/)
13:29:47	991657/991657	---M--	200	added ('OK')	image/png	etag:%22f21a9-616621445866c%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-72-3.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-72-3.png	(from http://localhost/bianckes/)
13:29:50	17742/17742	---M--	200	added ('OK')	image/png	etag:%22454e-6167547419bb7%22	http://localhost/bianckes/wp-content/uploads/2024/04/top1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/top1.png	(from http://localhost/bianckes/)
13:29:52	8842/8842	---M--	200	added ('OK')	image/png	etag:%22228a-616755fb62697%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-19-5.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-19-5.png	(from http://localhost/bianckes/)
13:30:24	199850/199850	---M--	200	added ('OK')	image/png	etag:%2230caa-616758dcd0d9f%22	http://localhost/bianckes/wp-content/uploads/2024/04/unsplash_88ulj48pGss.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unsplash_88ulj48pGss.png	(from http://localhost/bianckes/)
13:30:43	530984/530984	---M--	200	added ('OK')	image/png	etag:%2281a28-61674abeaa6a7%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-42.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-42.png	(from http://localhost/bianckes/)
13:31:00	536303/536303	---M--	200	added ('OK')	image/png	etag:%2282eef-61674ed9f6e16%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-71.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-71.png	(from http://localhost/bianckes/)
13:31:05	253250/253250	---M--	200	added ('OK')	image/png	etag:%223dd42-616759e75677d%22	http://localhost/bianckes/wp-content/uploads/2024/04/unsplash_NVKKoqXZSfs.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unsplash_NVKKoqXZSfs.png	(from http://localhost/bianckes/)
13:31:05	31643/31643	---M--	200	added ('OK')	image/png	etag:%227b9b-61675e8749df2%22	http://localhost/bianckes/wp-content/uploads/2024/04/bottom1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/bottom1.png	(from http://localhost/bianckes/)
13:31:07	8885/8885	---M--	200	added ('OK')	image/png	etag:%2222b5-61675f1154dc9%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-68.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-68.png	(from http://localhost/bianckes/)
13:31:07	9929/9929	---M--	200	added ('OK')	text/css	etag:%2226c9-6164d002154cc%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from http://localhost/bianckes/)
13:31:08	3164/3164	---M--	200	added ('OK')	application/javascript	etag:%22c5c-6164cfb48c79d%22	http://localhost/bianckes/wp-content/themes/designocracy/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/themes/designocracy/assets/js/hello-frontend.min8a54.js	(from http://localhost/bianckes/)
13:31:09	162569/162569	---M--	200	added ('OK')	image/png	etag:%2227b09-61675a09f623a%22	http://localhost/bianckes/wp-content/uploads/2024/04/unsplash_J5gCN5EMpLM.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/unsplash_J5gCN5EMpLM.png	(from http://localhost/bianckes/)
13:31:10	1801/1801	---M--	200	added ('OK')	application/javascript	etag:%22709-6164d00311a91%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from http://localhost/bianckes/)
13:31:11	5184/5184	---M--	200	added ('OK')	application/javascript	etag:%221440-6164d41382b7d%22	http://localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.7.7	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.minac9e.js	(from http://localhost/bianckes/)
13:31:12	4997/4997	---M--	200	added ('OK')	application/javascript	etag:%221385-6164d002cd955%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.0	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/js/webpack.runtime.minde8f.js	(from http://localhost/bianckes/)
13:31:12	25202/25202	---M--	200	added ('OK')	application/javascript	etag:%226272-6164d4139447d%22	http://localhost/bianckes/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from http://localhost/bianckes/)
13:31:13	4776/4776	---M--	200	added ('OK')	application/javascript	etag:%2212a8-62ded361dd8dd%22	http://localhost/bianckes/wp-includes/js/dist/hooks.min.js?ver=4d63a3d491d11ffd8ac6	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-includes/js/dist/hooks.min4fdd.js	(from http://localhost/bianckes/)
13:31:13	48057/48057	---M--	200	added ('OK')	image/png	etag:%22bbb9-616764edf0c83%22	http://localhost/bianckes/wp-content/uploads/2024/04/Bianckes-1-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Bianckes-1-1.png	(from http://localhost/bianckes/)
13:31:15	9141/9141	---M--	200	added ('OK')	application/javascript	etag:%2223b5-61ef3109cd7ba%22	http://localhost/bianckes/wp-includes/js/dist/i18n.min.js?ver=5e580eb46a90c2b997e6	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-includes/js/dist/i18n.minc33c.js	(from http://localhost/bianckes/)
13:31:17	12198/12198	---M--	200	added ('OK')	application/javascript	etag:%222fa6-6164d0031e6bc%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://localhost/bianckes/)
13:31:17	21417/21417	---M--	200	added ('OK')	application/javascript	etag:%2253a9-6164d4135578d%22	http://localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.7.7	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/frontend.minac9e.js	(from http://localhost/bianckes/)
13:31:18	609953/609953	---M--	200	added ('OK')	image/png	etag:%2294ea1-6167525031d86%22	http://localhost/bianckes/wp-content/uploads/2024/04/Group-42-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Group-42-1.png	(from http://localhost/bianckes/)
13:31:21	21464/21464	---M--	200	added ('OK')	application/javascript	etag:%2253d8-6339e37ba3dcf%22	http://localhost/bianckes/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-includes/js/jquery/ui/core.minb37e.js	(from http://localhost/bianckes/)
13:31:22	63265/63265	---M--	200	added ('OK')	application/javascript	etag:%22f721-6164d002883c8%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.0	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/js/frontend-modules.minde8f.js	(from http://localhost/bianckes/)
13:31:22	24382/24382	---M--	200	added ('OK')	application/javascript	etag:%225f3e-6164d4134fd0e%22	http://localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.7.7	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor-pro/assets/js/elements-handlers.minac9e.js	(from http://localhost/bianckes/)
13:31:24	39972/39972	---M--	200	added ('OK')	application/javascript	etag:%229c24-6164d00286cf8%22	http://localhost/bianckes/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.0	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/plugins/elementor/assets/js/frontend.minde8f.js	(from http://localhost/bianckes/)
13:31:25	20120/20120	---M--	200	added ('OK')	image/png	etag:%224e98-616758c338b16%22	http://localhost/bianckes/wp-content/uploads/2024/04/Ellipse-9.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/Ellipse-9.png	(from http://localhost/bianckes/wp-content/uploads/elementor/css/post-21.css?ver=1713554355)
13:32:01	466064/466064	---M--	200	added ('OK')	image/png	etag:%2271c90-61674f0ce9107%22	http://localhost/bianckes/wp-content/uploads/2024/04/pngwing-4.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/pngwing-4.png	(from http://localhost/bianckes/wp-content/uploads/elementor/css/post-21.css?ver=1713554355)
13:32:06	593266/593266	---M--	200	added ('OK')	image/png	etag:%2290d72-616627bc9e7f2%22	http://localhost/bianckes/wp-content/uploads/2024/04/smoke-33800-1.png	C:/My%20Web%20Sites/bianckes/localhost/bianckes/wp-content/uploads/2024/04/smoke-33800-1.png	(from http://localhost/bianckes/wp-content/uploads/elementor/css/post-21.css?ver=1713554355)
